Id,SalePrice
1691,76881.07547918847
1692,180395.7231977305
1693,121567.8423971578
1694,103378.04393536388
1695,241458.02507250127
1696,144717.1837794478
1697,206050.72290517227
1698,163102.35910351668
1699,232472.78592193127
1700,136565.69081171113
1701,133052.18716543028
1702,262911.61121790763
1703,220198.59402225353
1704,361162.73339887196
1705,191254.15600096923
1706,111441.27289015031
1707,153409.24992119963
1708,170751.53235170222
1709,140483.49610815872
1710,91929.01081125136
1711,182499.0451359807
1712,190188.31161828223
1713,133436.2555040808
1714,79204.01924322755
1715,124123.53665219247
1716,161517.9908622892
1717,142736.40880766814
1718,122617.66390309785
1719,185516.84303587163
1720,258287.22809206648
1721,292125.4584517246
1722,170842.34266294935
1723,113080.55080976966
1724,222886.19503196306
1725,257534.55046068667
1726,227663.92058480205
1727,188195.23155596387
1728,160667.58848506608
1729,106785.20083639212
1730,192779.3694766073
1731,338798.14475258696
1732,226781.14679216873
1733,236099.60160269868
1734,114222.05912051117
1735,96506.21868604794
1736,133906.6003440481
1737,220783.89371228777
1738,289265.5227667764
1739,157583.782057608
1740,127758.41692646337
1741,221862.85099441046
1742,75481.17253976967
1743,211345.2102569933
1744,103434.3217484979
1745,276436.55555285513
1746,184960.8498281564
1747,224319.58330414398
1748,119811.86002465105
1749,226599.58845135104
1750,204595.42190530407
1751,101428.45348074217
1752,105212.42143214587
1753,131266.25262118666
1754,185840.45633369475
1755,67315.28914295649
1756,130912.69102369831
1757,131598.90236503747
1758,127713.21167082805
1759,188670.80570160644
1760,100329.79922978533
1761,187300.68239768827
1762,244807.15196167165
1763,126217.5846260474
1764,135987.3782847186
1765,209443.83089235495
1766,215301.70266839606
1767,183121.9323425137
1768,225602.4210359836
1769,218194.95502150292
1770,126388.91214494756
1771,168238.76896459702
1772,204237.65854727384
1773,86604.54954452743
1774,243887.44074371876
1775,127829.50907391892
1776,188280.85754428408
1777,202849.44440098293
1778,194019.24819977
1779,240530.66130542126
1780,62504.86064038891
1781,226824.1646194728
1782,142470.1733471551
1783,114075.45927941496
1784,75172.014759816
1785,204484.52693673433
1786,156348.202595677
1787,130555.4287905749
1788,211576.34817892266
1789,178148.42077857186
1790,88476.89770930726
1791,150300.0387642132
1792,134317.7405413664
1793,118959.45178432832
1794,243693.75756174745
1795,201938.79567175359
1796,132875.5882503288
1797,133674.82162870932
1798,95071.67273738142
1799,97687.04870135034
1800,221114.72735149483
1801,190083.02867952827
1802,130048.96941627772
1803,129270.29723354545
1804,193083.41675030603
1805,243166.76885471074
1806,312048.24618569156
1807,299038.93278785516
1808,132318.30312782968
1809,230556.7736081984
1810,96002.6017397698
1811,306293.2497769259
1812,345927.2278674403
1813,252381.14087455836
1814,181085.4184732677
1815,275350.5615908238
1816,140028.66243792325
1817,111032.00546555128
1818,83112.95261198422
1819,213500.95421405765
1820,296529.8489770531
1821,197790.9643977133
1822,142454.30442402977
1823,266609.5508370702
1824,221755.11846091528
1825,123016.66341664642
1826,221463.23417655355
1827,177394.96400901955
1828,124512.19811343937
1829,135204.29351283493
1830,159815.33057222748
1831,122720.1890282624
1832,196880.83637984726
1833,127191.10136867012
1834,221180.72694193828
1835,175276.33184771147
1836,121150.1020228155
1837,196360.04753873404
1838,213506.2832760415
1839,124330.4677724205
1840,205154.07467238978
1841,165503.81054912368
1842,180353.73501526797
1843,185087.00761113665
1844,140814.55619597528
1845,128786.58737811772
1846,239048.79284028523
1847,136539.4912432332
1848,162593.04335251753
1849,287866.8683592859
1850,184815.91906729294
1851,125016.76841957378
1852,152859.59721808345
1853,156355.02154666302
1854,303110.2575414174
1855,149893.9628684828
1856,333627.7621011529
1857,135099.1286519803
1858,188508.610537268
1859,179768.57219991414
1860,131410.9395913817
1861,185158.51312643103
1862,302766.3936774309
1863,121917.8302252153
1864,156226.5649170091
1865,131546.96877137036
1866,72267.08970191353
1867,222866.19341843878
1868,174590.90380502143
1869,245060.69954757695
1870,213467.41724160104
1871,218672.24705023807
1872,223036.67920435104
1873,41824.390432167565
1874,274828.2879816061
1875,129824.72472414258
1876,300645.22881608317
1877,108965.23791907006
1878,302378.183947328
1879,263600.86240802845
1880,117091.60141394893
1881,231431.78404012648
1882,238670.43760865042
1883,213467.41724160104
1884,177633.15358467144
1885,252077.72963781003
1886,122862.9282846807
1887,217470.4420482393
1888,192779.3694766073
1889,205651.6750056157
1890,236021.46178954234
1891,105285.2279109552
1892,140065.11222295277
1893,177981.98684539902
1894,124890.17538564373
1895,96490.1434367653
1896,216764.4833139514
1897,152570.3098483137
1898,363677.78958719084
1899,209548.1956441491
1900,144713.81677642767
1901,211328.09048039233
1902,307890.27080887323
1903,210479.21614796552
1904,171146.1453849189
1905,202967.75825544423
1906,134921.0739957427
1907,181175.68933805823
1908,231976.1007011279
1909,115725.18098207656
1910,156306.04012426944
1911,105372.72891575657
1912,176326.46082516946
1913,248473.909326948
1914,137409.03087292262
1915,116349.37353480118
1916,210038.756673065
1917,315810.40328579466
1918,304683.20838557766
1919,256930.95897801756
1920,166349.1347123487
1921,109162.1151798733
1922,87836.15303578624
1923,205199.09411544143
1924,227336.03088125866
1925,165169.61155483522
1926,445850.923793467
1927,214153.1491802549
1928,221463.23417655355
1929,129242.86496666702
1930,284636.88770026155
1931,117909.58580684313
1932,101598.35634599975
1933,114567.28512324393
1934,133528.17417859077
1935,224729.82468298846
1936,279542.3476749463
1937,133760.04346915707
1938,111365.24844040559
1939,108313.84175048443
1940,225432.551722846
1941,108965.23791907006
1942,190000.85005596583
1943,177655.96687021502
1944,177655.96687021502
1945,177655.96687021502
1946,177655.96687021502
1947,177655.96687021502
1948,177655.96687021502
1949,177655.96687021502
1950,177655.96687021502
1951,177655.96687021502
1952,177655.96687021502
1953,177655.96687021502
1954,177655.96687021502
1955,177655.96687021502
1956,177655.96687021502
1957,177655.96687021502
1958,177655.96687021502
1959,177655.96687021502
1960,177655.96687021502
1961,177655.96687021502
1962,177655.96687021502
1963,177655.96687021502
1964,177655.96687021502
1965,177655.96687021502
1966,177655.96687021502
1967,177655.96687021502
1968,177655.96687021502
1969,177655.96687021502
1970,177655.96687021502
1971,177655.96687021502
1972,177655.96687021502
1973,177655.96687021502
1974,177655.96687021502
1975,177655.96687021502
1976,177655.96687021502
1977,177655.96687021502
1978,177655.96687021502
1979,177655.96687021502
1980,177655.96687021502
1981,177655.96687021502
1982,177655.96687021502
1983,177655.96687021502
1984,177655.96687021502
1985,177655.96687021502
1986,177655.96687021502
1987,177655.96687021502
1988,177655.96687021502
1989,177655.96687021502
1990,177655.96687021502
1991,177655.96687021502
1992,177655.96687021502
1993,177655.96687021502
1994,177655.96687021502
1995,177655.96687021502
1996,177655.96687021502
1997,177655.96687021502
1998,177655.96687021502
1999,177655.96687021502
2000,177655.96687021502
2001,177655.96687021502
2002,177655.96687021502
2003,177655.96687021502
2004,177655.96687021502
2005,177655.96687021502
2006,177655.96687021502
2007,177655.96687021502
2008,177655.96687021502
2009,177655.96687021502
2010,177655.96687021502
2011,177655.96687021502
2012,177655.96687021502
2013,177655.96687021502
2014,177655.96687021502
2015,177655.96687021502
2016,177655.96687021502
2017,177655.96687021502
2018,177655.96687021502
2019,177655.96687021502
2020,177655.96687021502
2021,177655.96687021502
2022,177655.96687021502
2023,177655.96687021502
2024,177655.96687021502
2025,177655.96687021502
2026,177655.96687021502
2027,177655.96687021502
2028,177655.96687021502
2029,177655.96687021502
2030,177655.96687021502
2031,177655.96687021502
2032,177655.96687021502
2033,177655.96687021502
2034,177655.96687021502
2035,177655.96687021502
2036,177655.96687021502
2037,177655.96687021502
2038,177655.96687021502
2039,177655.96687021502
2040,177655.96687021502
2041,177655.96687021502
2042,177655.96687021502
2043,177655.96687021502
2044,177655.96687021502
2045,177655.96687021502
2046,177655.96687021502
2047,177655.96687021502
2048,177655.96687021502
2049,177655.96687021502
2050,177655.96687021502
2051,177655.96687021502
2052,177655.96687021502
2053,177655.96687021502
2054,177655.96687021502
2055,177655.96687021502
2056,177655.96687021502
2057,177655.96687021502
2058,177655.96687021502
2059,177655.96687021502
2060,177655.96687021502
2061,177655.96687021502
2062,177655.96687021502
2063,177655.96687021502
2064,177655.96687021502
2065,177655.96687021502
2066,177655.96687021502
2067,177655.96687021502
2068,177655.96687021502
2069,177655.96687021502
2070,177655.96687021502
2071,177655.96687021502
2072,177655.96687021502
2073,177655.96687021502
2074,177655.96687021502
2075,177655.96687021502
2076,177655.96687021502
2077,177655.96687021502
2078,177655.96687021502
2079,177655.96687021502
2080,177655.96687021502
2081,177655.96687021502
2082,177655.96687021502
2083,177655.96687021502
2084,177655.96687021502
2085,177655.96687021502
2086,177655.96687021502
2087,177655.96687021502
2088,177655.96687021502
2089,177655.96687021502
2090,177655.96687021502
2091,177655.96687021502
2092,177655.96687021502
2093,177655.96687021502
2094,177655.96687021502
2095,177655.96687021502
2096,177655.96687021502
2097,177655.96687021502
2098,177655.96687021502
2099,177655.96687021502
2100,177655.96687021502
2101,177655.96687021502
2102,177655.96687021502
2103,177655.96687021502
2104,177655.96687021502
2105,177655.96687021502
2106,177655.96687021502
2107,177655.96687021502
2108,177655.96687021502
2109,177655.96687021502
2110,177655.96687021502
2111,177655.96687021502
2112,177655.96687021502
2113,177655.96687021502
2114,177655.96687021502
2115,177655.96687021502
2116,177655.96687021502
2117,177655.96687021502
2118,177655.96687021502
2119,177655.96687021502
2120,177655.96687021502
2121,177655.96687021502
2122,177655.96687021502
2123,177655.96687021502
2124,177655.96687021502
2125,177655.96687021502
2126,177655.96687021502
2127,177655.96687021502
2128,177655.96687021502
2129,177655.96687021502
2130,177655.96687021502
2131,177655.96687021502
2132,177655.96687021502
2133,177655.96687021502
2134,177655.96687021502
2135,177655.96687021502
2136,177655.96687021502
2137,177655.96687021502
2138,177655.96687021502
2139,177655.96687021502
2140,177655.96687021502
2141,177655.96687021502
2142,177655.96687021502
2143,177655.96687021502
2144,177655.96687021502
2145,177655.96687021502
2146,177655.96687021502
2147,177655.96687021502
2148,177655.96687021502
2149,177655.96687021502
2150,177655.96687021502
2151,177655.96687021502
2152,177655.96687021502
2153,177655.96687021502
2154,177655.96687021502
2155,177655.96687021502
2156,177655.96687021502
2157,177655.96687021502
2158,177655.96687021502
2159,177655.96687021502
2160,177655.96687021502
2161,177655.96687021502
2162,177655.96687021502
2163,177655.96687021502
2164,177655.96687021502
2165,177655.96687021502
2166,177655.96687021502
2167,177655.96687021502
2168,177655.96687021502
2169,177655.96687021502
2170,177655.96687021502
2171,177655.96687021502
2172,177655.96687021502
2173,177655.96687021502
2174,177655.96687021502
2175,177655.96687021502
2176,177655.96687021502
2177,177655.96687021502
2178,177655.96687021502
2179,177655.96687021502
2180,177655.96687021502
2181,177655.96687021502
2182,177655.96687021502
2183,177655.96687021502
2184,177655.96687021502
2185,177655.96687021502
2186,177655.96687021502
2187,177655.96687021502
2188,177655.96687021502
2189,177655.96687021502
2190,177655.96687021502
2191,177655.96687021502
2192,177655.96687021502
2193,177655.96687021502
2194,177655.96687021502
2195,177655.96687021502
2196,177655.96687021502
2197,177655.96687021502
2198,177655.96687021502
2199,177655.96687021502
2200,177655.96687021502
2201,177655.96687021502
2202,177655.96687021502
2203,177655.96687021502
2204,177655.96687021502
2205,177655.96687021502
2206,177655.96687021502
2207,177655.96687021502
2208,177655.96687021502
2209,177655.96687021502
2210,177655.96687021502
2211,177655.96687021502
2212,177655.96687021502
2213,177655.96687021502
2214,177655.96687021502
2215,177655.96687021502
2216,177655.96687021502
2217,177655.96687021502
2218,177655.96687021502
2219,177655.96687021502
2220,177655.96687021502
2221,177655.96687021502
2222,177655.96687021502
2223,177655.96687021502
2224,177655.96687021502
2225,177655.96687021502
2226,177655.96687021502
2227,177655.96687021502
2228,177655.96687021502
2229,177655.96687021502
2230,177655.96687021502
2231,177655.96687021502
2232,177655.96687021502
2233,177655.96687021502
2234,177655.96687021502
2235,177655.96687021502
2236,177655.96687021502
2237,177655.96687021502
2238,177655.96687021502
2239,177655.96687021502
2240,177655.96687021502
2241,177655.96687021502
2242,177655.96687021502
2243,177655.96687021502
2244,177655.96687021502
2245,177655.96687021502
2246,177655.96687021502
2247,177655.96687021502
2248,177655.96687021502
2249,177655.96687021502
2250,177655.96687021502
2251,177655.96687021502
2252,177655.96687021502
2253,177655.96687021502
2254,177655.96687021502
2255,177655.96687021502
2256,177655.96687021502
2257,177655.96687021502
2258,177655.96687021502
2259,177655.96687021502
2260,177655.96687021502
2261,177655.96687021502
2262,177655.96687021502
2263,177655.96687021502
2264,177655.96687021502
2265,177655.96687021502
2266,177655.96687021502
2267,177655.96687021502
2268,177655.96687021502
2269,177655.96687021502
2270,177655.96687021502
2271,177655.96687021502
2272,177655.96687021502
2273,177655.96687021502
2274,177655.96687021502
2275,177655.96687021502
2276,177655.96687021502
2277,177655.96687021502
2278,177655.96687021502
2279,177655.96687021502
2280,177655.96687021502
2281,177655.96687021502
2282,177655.96687021502
2283,177655.96687021502
2284,177655.96687021502
2285,177655.96687021502
2286,177655.96687021502
2287,177655.96687021502
2288,177655.96687021502
2289,177655.96687021502
2290,177655.96687021502
2291,177655.96687021502
2292,177655.96687021502
2293,177655.96687021502
2294,177655.96687021502
2295,177655.96687021502
2296,177655.96687021502
2297,177655.96687021502
2298,177655.96687021502
2299,177655.96687021502
2300,177655.96687021502
2301,177655.96687021502
2302,177655.96687021502
2303,177655.96687021502
2304,177655.96687021502
2305,177655.96687021502
2306,177655.96687021502
2307,177655.96687021502
2308,177655.96687021502
2309,177655.96687021502
2310,177655.96687021502
2311,177655.96687021502
2312,177655.96687021502
2313,177655.96687021502
2314,177655.96687021502
2315,177655.96687021502
2316,177655.96687021502
2317,177655.96687021502
2318,177655.96687021502
2319,177655.96687021502
2320,177655.96687021502
2321,177655.96687021502
2322,177655.96687021502
2323,177655.96687021502
2324,177655.96687021502
2325,177655.96687021502
2326,177655.96687021502
2327,177655.96687021502
2328,177655.96687021502
2329,177655.96687021502
2330,177655.96687021502
2331,177655.96687021502
2332,177655.96687021502
2333,177655.96687021502
2334,177655.96687021502
2335,177655.96687021502
2336,177655.96687021502
2337,177655.96687021502
2338,177655.96687021502
2339,177655.96687021502
2340,177655.96687021502
2341,177655.96687021502
2342,177655.96687021502
2343,177655.96687021502
2344,177655.96687021502
2345,177655.96687021502
2346,177655.96687021502
2347,177655.96687021502
2348,177655.96687021502
2349,177655.96687021502
2350,177655.96687021502
2351,177655.96687021502
2352,177655.96687021502
2353,177655.96687021502
2354,177655.96687021502
2355,177655.96687021502
2356,177655.96687021502
2357,177655.96687021502
2358,177655.96687021502
2359,177655.96687021502
2360,177655.96687021502
2361,177655.96687021502
2362,177655.96687021502
2363,177655.96687021502
2364,177655.96687021502
2365,177655.96687021502
2366,177655.96687021502
2367,177655.96687021502
2368,177655.96687021502
2369,177655.96687021502
2370,177655.96687021502
2371,177655.96687021502
2372,177655.96687021502
2373,177655.96687021502
2374,177655.96687021502
2375,177655.96687021502
2376,177655.96687021502
2377,177655.96687021502
2378,177655.96687021502
2379,177655.96687021502
2380,177655.96687021502
2381,177655.96687021502
2382,177655.96687021502
2383,177655.96687021502
2384,177655.96687021502
2385,177655.96687021502
2386,177655.96687021502
2387,177655.96687021502
2388,177655.96687021502
2389,177655.96687021502
2390,177655.96687021502
2391,177655.96687021502
2392,177655.96687021502
2393,177655.96687021502
2394,177655.96687021502
2395,177655.96687021502
2396,177655.96687021502
2397,177655.96687021502
2398,177655.96687021502
2399,177655.96687021502
2400,177655.96687021502
2401,177655.96687021502
2402,177655.96687021502
2403,177655.96687021502
2404,177655.96687021502
2405,177655.96687021502
2406,177655.96687021502
2407,177655.96687021502
2408,177655.96687021502
2409,177655.96687021502
2410,177655.96687021502
2411,177655.96687021502
2412,177655.96687021502
2413,177655.96687021502
2414,177655.96687021502
2415,177655.96687021502
2416,177655.96687021502
2417,177655.96687021502
2418,177655.96687021502
2419,177655.96687021502
2420,177655.96687021502
2421,177655.96687021502
2422,177655.96687021502
2423,177655.96687021502
2424,177655.96687021502
2425,177655.96687021502
2426,177655.96687021502
2427,177655.96687021502
2428,177655.96687021502
2429,177655.96687021502
2430,177655.96687021502
2431,177655.96687021502
2432,177655.96687021502
2433,177655.96687021502
2434,177655.96687021502
2435,177655.96687021502
2436,177655.96687021502
2437,177655.96687021502
2438,177655.96687021502
2439,177655.96687021502
2440,177655.96687021502
2441,177655.96687021502
2442,177655.96687021502
2443,177655.96687021502
2444,177655.96687021502
2445,177655.96687021502
2446,177655.96687021502
2447,177655.96687021502
2448,177655.96687021502
2449,177655.96687021502
2450,177655.96687021502
2451,177655.96687021502
2452,177655.96687021502
2453,177655.96687021502
2454,177655.96687021502
2455,177655.96687021502
2456,177655.96687021502
2457,177655.96687021502
2458,177655.96687021502
2459,177655.96687021502
2460,177655.96687021502
2461,177655.96687021502
2462,177655.96687021502
2463,177655.96687021502
2464,177655.96687021502
2465,177655.96687021502
2466,177655.96687021502
2467,177655.96687021502
2468,177655.96687021502
2469,177655.96687021502
2470,177655.96687021502
2471,177655.96687021502
2472,177655.96687021502
2473,177655.96687021502
2474,177655.96687021502
2475,177655.96687021502
2476,177655.96687021502
2477,177655.96687021502
2478,177655.96687021502
2479,177655.96687021502
2480,177655.96687021502
2481,177655.96687021502
2482,177655.96687021502
2483,177655.96687021502
2484,177655.96687021502
2485,177655.96687021502
2486,177655.96687021502
2487,177655.96687021502
2488,177655.96687021502
2489,177655.96687021502
2490,177655.96687021502
2491,177655.96687021502
2492,177655.96687021502
2493,177655.96687021502
2494,177655.96687021502
2495,177655.96687021502
2496,177655.96687021502
2497,177655.96687021502
2498,177655.96687021502
2499,177655.96687021502
2500,177655.96687021502
2501,177655.96687021502
2502,177655.96687021502
2503,177655.96687021502
2504,177655.96687021502
2505,177655.96687021502
2506,177655.96687021502
2507,177655.96687021502
2508,177655.96687021502
2509,177655.96687021502
2510,177655.96687021502
2511,177655.96687021502
2512,177655.96687021502
2513,177655.96687021502
2514,177655.96687021502
2515,177655.96687021502
2516,177655.96687021502
2517,177655.96687021502
2518,177655.96687021502
2519,177655.96687021502
2520,177655.96687021502
2521,177655.96687021502
2522,177655.96687021502
2523,177655.96687021502
2524,177655.96687021502
2525,177655.96687021502
2526,177655.96687021502
2527,177655.96687021502
2528,177655.96687021502
2529,177655.96687021502
2530,177655.96687021502
2531,177655.96687021502
2532,177655.96687021502
2533,177655.96687021502
2534,177655.96687021502
2535,177655.96687021502
2536,177655.96687021502
2537,177655.96687021502
2538,177655.96687021502
2539,177655.96687021502
2540,177655.96687021502
2541,177655.96687021502
2542,177655.96687021502
2543,177655.96687021502
2544,177655.96687021502
2545,177655.96687021502
2546,177655.96687021502
2547,177655.96687021502
2548,177655.96687021502
2549,177655.96687021502
2550,177655.96687021502
2551,177655.96687021502
2552,177655.96687021502
2553,177655.96687021502
2554,177655.96687021502
2555,177655.96687021502
2556,177655.96687021502
2557,177655.96687021502
2558,177655.96687021502
2559,177655.96687021502
2560,177655.96687021502
2561,177655.96687021502
2562,177655.96687021502
2563,177655.96687021502
2564,177655.96687021502
2565,177655.96687021502
2566,177655.96687021502
2567,177655.96687021502
2568,177655.96687021502
2569,177655.96687021502
2570,177655.96687021502
2571,177655.96687021502
2572,177655.96687021502
2573,177655.96687021502
2574,177655.96687021502
2575,177655.96687021502
2576,177655.96687021502
2577,177655.96687021502
2578,177655.96687021502
2579,177655.96687021502
2580,177655.96687021502
2581,177655.96687021502
2582,177655.96687021502
2583,177655.96687021502
2584,177655.96687021502
2585,177655.96687021502
2586,177655.96687021502
2587,177655.96687021502
2588,177655.96687021502
2589,177655.96687021502
2590,177655.96687021502
2591,177655.96687021502
2592,177655.96687021502
2593,177655.96687021502
2594,177655.96687021502
2595,177655.96687021502
2596,177655.96687021502
2597,177655.96687021502
2598,177655.96687021502
2599,177655.96687021502
2600,177655.96687021502
2601,177655.96687021502
2602,177655.96687021502
2603,177655.96687021502
2604,177655.96687021502
2605,177655.96687021502
2606,177655.96687021502
2607,177655.96687021502
2608,177655.96687021502
2609,177655.96687021502
2610,177655.96687021502
2611,177655.96687021502
2612,177655.96687021502
2613,177655.96687021502
2614,177655.96687021502
2615,177655.96687021502
2616,177655.96687021502
2617,177655.96687021502
2618,177655.96687021502
2619,177655.96687021502
2620,177655.96687021502
2621,177655.96687021502
2622,177655.96687021502
2623,177655.96687021502
2624,177655.96687021502
2625,177655.96687021502
2626,177655.96687021502
2627,177655.96687021502
2628,177655.96687021502
2629,177655.96687021502
2630,177655.96687021502
2631,177655.96687021502
2632,177655.96687021502
2633,177655.96687021502
2634,177655.96687021502
2635,177655.96687021502
2636,177655.96687021502
2637,177655.96687021502
2638,177655.96687021502
2639,177655.96687021502
2640,177655.96687021502
2641,177655.96687021502
2642,177655.96687021502
2643,177655.96687021502
2644,177655.96687021502
2645,177655.96687021502
2646,177655.96687021502
2647,177655.96687021502
2648,177655.96687021502
2649,177655.96687021502
2650,177655.96687021502
2651,177655.96687021502
2652,177655.96687021502
2653,177655.96687021502
2654,177655.96687021502
2655,177655.96687021502
2656,177655.96687021502
2657,177655.96687021502
2658,177655.96687021502
2659,177655.96687021502
2660,177655.96687021502
2661,177655.96687021502
2662,177655.96687021502
2663,177655.96687021502
2664,177655.96687021502
2665,177655.96687021502
2666,177655.96687021502
2667,177655.96687021502
2668,177655.96687021502
2669,177655.96687021502
2670,177655.96687021502
2671,177655.96687021502
2672,177655.96687021502
2673,177655.96687021502
2674,177655.96687021502
2675,177655.96687021502
2676,177655.96687021502
2677,177655.96687021502
2678,177655.96687021502
2679,177655.96687021502
2680,177655.96687021502
2681,177655.96687021502
2682,177655.96687021502
2683,177655.96687021502
2684,177655.96687021502
2685,177655.96687021502
2686,177655.96687021502
2687,177655.96687021502
2688,177655.96687021502
2689,177655.96687021502
2690,177655.96687021502
2691,177655.96687021502
2692,177655.96687021502
2693,177655.96687021502
2694,177655.96687021502
2695,177655.96687021502
2696,177655.96687021502
2697,177655.96687021502
2698,177655.96687021502
2699,177655.96687021502
2700,177655.96687021502
2701,177655.96687021502
2702,177655.96687021502
2703,177655.96687021502
2704,177655.96687021502
2705,177655.96687021502
2706,177655.96687021502
2707,177655.96687021502
2708,177655.96687021502
2709,177655.96687021502
2710,177655.96687021502
2711,177655.96687021502
2712,177655.96687021502
2713,177655.96687021502
2714,177655.96687021502
2715,177655.96687021502
2716,177655.96687021502
2717,177655.96687021502
2718,177655.96687021502
2719,177655.96687021502
2720,177655.96687021502
2721,177655.96687021502
2722,177655.96687021502
2723,177655.96687021502
2724,177655.96687021502
2725,177655.96687021502
2726,177655.96687021502
2727,177655.96687021502
2728,177655.96687021502
2729,177655.96687021502
2730,177655.96687021502
2731,177655.96687021502
2732,177655.96687021502
